Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
"Eu não consigo recuperar minha senha pois o número cadastrado não é mais o meu, não consigo acessar pela agência de banco nem pelo banco do Brasil. Por favor, tem algum email que eu possa estar entrando em contato urgente?",Kamila Santos,1,1,0,0,br.gov.meugovbr
"Eu não tenho CNH pra fazer o Reconhecimento facial. Eu e muitas pessoas não tem CNH. Por favor arrumem esse App, para dar mais opções de Documentos tipo: Titulo de eleitor, CPF, etc, mas apenas com CNH não dá, isso e injusto, não é todo mundo que tem carro nesse e CNH nesse pais não. Por favor arrumem esse App",RM,1,1,0,0,br.gov.meugovbr
"Consegui finalmente e deixo aqui uma dica: não basta baixar o app no telefone ou tablet. No meu caso acessei via PC e segui as instruções, depois fiz o acesso via tablet e autorizei DADOS e VALIDAÇÃO FACIAL. Depois retornei no PC e confirmei validação e por último fiz a validação pelo tablet. Perdi semanas até entender o processo. Imagino quantos conseguirão seguir esse labirinto. Desejo sorte a todos e digo que FUNCIONA, mas é sofrido, principalmente por conta da ansiedade causada nos idosos.",Edu Nader,3,0,1,0,br.gov.meugovbr
Fiz várias vezes até conseguir o reconhecimento facial.Tem que haver + tempo e as instruções por audio O perfil do rosto deveria acompanhar os movimentos senão é difícil fazer os movimentos e se encaixar dentro do perfil.Finalmente tive o selfie executado e não recebi nenhum informação se tive ou não prova de vida concluída. Apareceu na tela o selfie com autorizado e em seguida uma msg dizendo que o cnh não estava no banco de dados ? Renovei o CNH em jan/2020.recebi 2 emails do inss para o pilot,Suzana Pinto,1,1,0,0,br.gov.meugovbr
"""a foto ou os dados estão incorretos"". Não estão.",Matheus Nascente Borges,1,1,0,0,br.gov.meugovbr
Consegui realizar todas as atividades solicitadas,Aline Ferreira,5,0,0,1,br.gov.meugovbr
Adicionem a opção de poder trocar a foto. Não sabia que o reconhecimento facial ficaram de banner do app 😂,João Vitor Brandão,4,0,0,1,br.gov.meugovbr
Meu app está atualizado e continua nao me dando a opção para tirar a self após fazer os movimentos da prova de vida,Rafael Lara,1,1,0,0,br.gov.meugovbr
Tela cinza,Rodrigo Gonçalves,4,0,0,1,br.gov.meugovbr
"Mais uma vez aqui pra informar que não estou conseguindo fazer a validação biométrica. Eu possuo a CNH digital e o título digital, mas problema é que no meu celular, quando abre a câmera, a imagem registrada fica distorcida (pixelizada), e não consigo prosseguir com os testes da validação.",Luiz Henrique Faria Soares Junior,2,1,0,0,br.gov.meugovbr
"Esse reconhecimento facial é uma piada de mau gosto. Impossível completar os passos. O app manda fechar o olho, virar pra esquerda e aí se abrir o olho ele reinicia as etapas, mas como ler a próxima posição de olhos fechados ???? Queria ver um vídeo tutorial com alguém cumprindo todas as etapas. Arrumem isto pois está uma vergonha. Imagino como um idoso lidaria com essas etapas se eu antes dos 40 anos de idade não consigo. Péssimo!",J Method,1,1,0,0,br.gov.meugovbr
"Muito boa ideia, mas não funciona com idoso que não sabe manusear tecnologia. O app manda mudar de posição, sorrir, fechar os olhos, mas não dá tempo pq meu idoso aqui não consegue fazer rápido. Um serviço que precisa melhorar bastante pra funcionar aqui.",Abda Suzanny,1,1,0,0,br.gov.meugovbr
Inútil. Ainda não serve pra nada..,Daniel BP,1,1,0,0,br.gov.meugovbr
Funcionando brilhantemente.,R V,5,0,0,1,br.gov.meugovbr
Péssimo,Juliana Reche,1,1,0,0,br.gov.meugovbr
Após login tela cinza sem poder fazer nada depois...,vnxcius,1,1,0,0,br.gov.meugovbr
"Tela cinza e vazia, impedindo o reconhecimento facial",Carlos Costa,1,1,0,0,br.gov.meugovbr
Péssimo aplicativo ...,Dany Rafael,1,1,0,0,br.gov.meugovbr
"Já tenho até uma conta, mas logo depois de colocar a senha, a tela fica cinza e vazia... Agora nem permite inserir nenhuma informação, somente mostra a mesma tela cinza...",Lei Games,1,1,0,0,br.gov.meugovbr
Impossível realizar a validação facial. Estou a mais de 30 minutos tentando......arrumem isso.,Charlie Domingues,1,1,0,0,br.gov.meugovbr
Pra tirar a foto é muito difícil,Alexandre Silva,1,1,0,0,br.gov.meugovbr
Lixo sem CNH não pode usar?,Hideki Higuchi,1,1,0,0,br.gov.meugovbr
"Não estão validando meu reconhecimento facial por eu nao ter carteira nacional de habilitação, o que eu faço agora?",Maine De Jesus Araujo,1,1,0,0,br.gov.meugovbr
"Boa tarde,me ajudem por favor,estou tentando entrar depois de escolher o reconhecimento fácil,ele simplesmente ignora meus dados,e agora só se pode entrar pelo reconhecimento facial, porém ele diz que são inválidos meus dados,o que faço?",KingLyrics,4,0,0,1,br.gov.meugovbr
Eu não estou conseguindo entrar no site! Preciso pagar o Enem o mais rápido e diz que tenho que verificar minhas credenciais. Negócio mal feito!,marcus vinicius crivella cinelli,1,1,0,0,br.gov.meugovbr
"1.""Ocorreu um erro ao acessar o serviço remoto"". 2. Validação facial nunca é aceita. 3. ""Erro ao buscar seus dados"". Pra completar os maus serviços, respostas mecânicas, frias e indiferentes do Atendimento. Necessário procurar o Ministério Público.",Mike S,1,1,0,0,br.gov.meugovbr
"Não estou conseguindo recuperar a senha pois exige validação facial da CNH ou banco do Brasil ou Dados previdenciários ou internet banking. Não tenho nenhum desses , só preciso do site para o Enem . Como vou consertar a língua estrangeira?",Darlan Mendes,1,1,0,0,br.gov.meugovbr
"No app e no site não consigo acessar a recuperação de senha, não é enviado o SMS!! Além de nem passar para o Passo 2. Preciso de ajuda URGENTE!! Preciso finalizar minha inscrição do Enem e pagar o boleto!! Nota: O site do FAQ único não ajudou. Nem mesmo consigo enviar a solicitação no Como Podemos te Ajudar, só fica carregando, mas não envia. E agora gov??? Help!!",Thalita Neves,1,1,0,0,br.gov.meugovbr
"Não consigo redefinir a senha pelo motivo de que o único meio viável a mim, é o código por SMS, porém não há onde colocá-lo, pois a operação retorna ao que era antes, e quando volta, é necessário repetir, ou seja, não dá",Arynnn N,1,1,0,0,br.gov.meugovbr
"Resposta automática, não ajuda em nada... dá pra dar 0 estrela? Estou com o mesmo problema de todos que aqui comentaram: já existe um cadastro (que eu nunca fiz) e o telefone e email pra recuperação de senha (no app carteira de trabalho) não são os meus. No app meu gov sequer tem a opção ""esqueci a senha"". E, sim já segui as orientações do faq (pelo menos as que foi possível seguir, já que eu não posso clicar em ""esqueci a senha"" se essa opção sequer existe).",Evelyn Sue Kato,1,1,0,0,br.gov.meugovbr
"Gente, pelo amor de Deus. Se alguém está passando pelo mesmo problema responda como resolveu. Estou correndo o risco de n me inscrever para o Enem. Dizem que eu já tenho cadastro, mas quando eu coloco para recuperar senha aparece um número e um email que não são meus. Entrei no FAQ e até agr nada resolveu. Pelo amr de Deus! Estou começando a ficar tensa.",Marlene gomas,1,1,0,0,br.gov.meugovbr
"Ou eu sou muito burro, ou esse reconhecimento facial é uma droga de se fazer. Giro o celular lentamente ele não reconhece, giro rápido ele reinicia, e a questão de ainda colocarem limite de tempo fechou o que já era ruim com chave de ouro.",[Dr-House] House,1,1,0,0,br.gov.meugovbr
"Para o cadastro no app o gov.br obriga tirar foto facial, deveria ser opcional, a não ser que o app seja um ponto de coleta de faces da população para machine learning.",Renato Jr,2,1,0,0,br.gov.meugovbr
"Ridículo a verificação fácil, fazer uma pessoa de idade ficar rindo, piscando e se virando em um loop infinito até acabar o tempo. Pessoal do dev, aprendam algo com os bancos virtuais (nubank, inter)",João Paulo da Silva C. Martinez,1,1,0,0,br.gov.meugovbr
"Péssimo! Muito tempo cadastrando rosto, senha (que tem que ter número, letra maiúscula e símbolo), clicando em imagens para na hora de entrar não reconhecer nome de usuário ou senha...",Anderson Borba,1,1,0,0,br.gov.meugovbr
Não consegue reconhecer minha cara. Lixo de app.,Luis Venâncio,1,1,0,0,br.gov.meugovbr
Parem com essa palhacada de nos fazer criar conta nivel prata so pra saber o valor a receber. Ja expoe logo o valor e dai a gente decide se vale a pena ou nao ter todo esse trabalho. Pois a maioria estao recebendo so centavos. Nem compensa ter essa dor de cabeca. E criem tambem uma sessao tb pra darmos feedback no app pq ele tem mtos defeitos. Nao funciona direito quase nunca,Yasser Flávio Rabello,1,1,0,0,br.gov.meugovbr
Reconhecimento facil não funciona e impede a utilização.,Celso França,1,1,0,0,br.gov.meugovbr
"Botão ""entrar com gov.br"" não funciona então nem da pra usar!",Renato Trentin,1,1,0,0,br.gov.meugovbr
"Passei três dias tentando realizar a leitura facial, e não funciona !!!",Calebe Martins,1,1,0,0,br.gov.meugovbr
Muita burocracia que nem funciona! 😒,Karena F.,1,1,0,0,br.gov.meugovbr
e muito pratico o uso mas falta ter mais icones para consulta,Fran Silva,4,0,0,1,br.gov.meugovbr
Impossivel realizar reconhecimento facial.,Wagner Clemente Soto,1,1,0,0,br.gov.meugovbr
"Tentei usar para acessar o inep, mas relatou que o dispositivo não possui biometria",Henrique Dias Albernaz,1,1,0,0,br.gov.meugovbr
"não funciona, me mostra uma mensagem de erro-003",Paulo Duarte,1,1,0,0,br.gov.meugovbr
Coloco o cpf e a senha mas sembra da erro e manda ver as credenciais,Pablo Marques,1,1,0,0,br.gov.meugovbr
O login com o Bradesco tá bixado. Pede pra atualizar sem parar.,Álesson Nunes,1,1,0,0,br.gov.meugovbr
"APLICATIVO PÉSSIMO,CHEGA SER INÚTIL DE TÃO RUIM.",JHONNY SILVA,1,1,0,0,br.gov.meugovbr
"Um lixo, assim como qualquer coisa do governo, verificação facial não funciona",Gabriel Martins,1,1,0,0,br.gov.meugovbr
"Não estou conseguindo fazer o reconhecimento facial,socorro,preciso muito do app",ALEX FERREIRA,1,1,0,0,br.gov.meugovbr
O app simplesmente não abre!,Otavio Schafer,1,1,0,0,br.gov.meugovbr
O app é tão bom que nem instala kkk,Nathalia Paganin,1,1,0,0,br.gov.meugovbr
"Curti D+, agora só falta melhorar um pouco pra alcançar perfeição",Nivan Batista,5,0,0,1,br.gov.meugovbr
"Muito bom, atendeu minhas necessidade, poderiam disponibilizar mais serviços.",Ari José Bezerra,5,0,0,1,br.gov.meugovbr
Impossível fazer prova de vida. Sempre dá erro no momento de tirar a foto,Fabricio O. Caetano,1,1,0,0,br.gov.meugovbr
"Aplicativo horrível, mal feito.",Nicolas Matheus,1,1,0,0,br.gov.meugovbr
Feito pra te fazer passar raiva.,Valdir Ubaldo,1,1,0,0,br.gov.meugovbr
"Bugado q mds, nada funciona",Jessé Pinkman CWB,2,1,0,0,br.gov.meugovbr
"BIOMETRIA FACIAL NÃO FUNCIONA NUNCA! NÃO ADIANTA SEGUIR TOOOODAS AS ORIENTAÇÕES, NÃO FUNCIONA!",Brunno Hard,1,1,0,0,br.gov.meugovbr
não consigo baixar o app.,Renata Cunha,1,1,0,0,br.gov.meugovbr
Não funciona a opção aumentar de nível.,Lilian Parreiras,1,1,0,0,br.gov.meugovbr
Horrível como tudo nesse governo,teofilo martins,1,1,0,0,br.gov.meugovbr
CDT não reconhece o número do CRV com o do Renavam,Norwegian Sun,1,1,0,0,br.gov.meugovbr
"Versão aleijada das páginae Web, to com menos opções e maior dificuldade de usar.",Rogério Neves,1,1,0,0,br.gov.meugovbr
Simplesmente horrível. O site manda pro app e o app manda pro site.,Pedro Elias,1,1,0,0,br.gov.meugovbr
"Nao funciona, nao consigo nem colocar meus dados pra entrar",Jhenyfer Martins,1,1,0,0,br.gov.meugovbr
Uma experiência horrível! Não indico!,Matheus Silva Santos (Asacc),1,1,0,0,br.gov.meugovbr
"Para variar, outra PIADA DE MAU GOSTO ... um INFERNO, não instala em aparelhos de grande maioria .... é preciso ter um celular de últma geração para usar essa ""maravilha"" ,,, iniciativa bem ""popular"" mesmo ... parabéns pela INCOMPETÊNCIA!!!!",Bodelhu da Silva,1,1,0,0,br.gov.meugovbr
"COMO BOM APP DO GOVERNO, NÃO FUNCIONA",Luiz Kubaski,1,1,0,0,br.gov.meugovbr
"Passe muita raiva com esse aplicativo,",Esdras Barbosa de Oliveira,1,1,0,0,br.gov.meugovbr
Lixo de app. Nada funciona.,Marco Ferreira2,1,1,0,0,br.gov.meugovbr
O aplicativo obriga a fazer validação por selfie mesmo pra quem já tem cadastro prata ou ouro no Gov.br,César de Tassis Filho,1,1,0,0,br.gov.meugovbr
Faz o download mas quando vai instalar fica só carregando e nada... Samsung s10+,Frederico Bortolini Matoso,1,1,0,0,br.gov.meugovbr
"Validação biométrica é ridícula, simplesmente não funciona",Luan Fernandes,1,1,0,0,br.gov.meugovbr
"Precisa melhorar muito pra ser ruim, Validação facial não funciona, sempre redireciona pro mesmo lugar",Alvaro Madela,1,1,0,0,br.gov.meugovbr
"Não consigo fazer o reconhecimento facial, como resolvo isso?",Jonatas Costa,3,0,1,0,br.gov.meugovbr
QR da nova identidade não funciona,Felipe Cavedon,3,0,1,0,br.gov.meugovbr
Meu CEP não está sendo reconhecido,King Aquarius,1,1,0,0,br.gov.meugovbr
horrível! estou a um mês precisando aumentar o nivel e o reconhecimento facial não funciona adequadamente! isso esta ne prejudicando muito!!!,Ariel Griingo,1,1,0,0,br.gov.meugovbr
"Por conta do sistema de bronze, prata e ouro da conta, não consegui fazer nada do que queria, já que não tenho conta bancária",Thais Fernandes Santos,1,1,0,0,br.gov.meugovbr
"Não consigo logar no aplicativo apenas pelo browser. ""Não foi possível validar seu acesso. Verifique suas credenciais...""",Philipe Almeida,1,1,0,0,br.gov.meugovbr
não reconhece meu rosto e fala pra entrar com banco sendo que nem banco público eu tenho mais,MATHEUS CAMPINHO DE OLIVEIRA,1,1,0,0,br.gov.meugovbr
aplicativo Nao funciona.,humberto junior,1,1,0,0,br.gov.meugovbr
"Tá pedindo pra atualizar, mas não existe nenhuma atualização, o reconhecimento facial dá erro, nossa que aplicativo ruim",Fábio Silva,1,1,0,0,br.gov.meugovbr
Parece que é feito para não funcionar. Não consigo efetuar o login e nem faz a leitura do qrcode.,Jean Lemos,1,1,0,0,br.gov.meugovbr
Awful.,Emi English School,1,1,0,0,br.gov.meugovbr
"Não consigo baixar o app ! Sempre que chega em 67% ele dá erro, e é só com esse app !",Luísa Souza,1,1,0,0,br.gov.meugovbr
"Estou tentando há 5 dias instalar o app gov.br, só aparece uma mensagem que será instalado em breve!",Cristiane Santa Catarina,1,1,0,0,br.gov.meugovbr
Aplicativo não abre.,Namaste UmSeisCincoDois,1,1,0,0,br.gov.meugovbr
"Não funciona o upgrade para ouro ou prata, o reconhecimento facial não reconhece as imagens tiradas, o app da erro e fecha sozinho",Pedro Henrique,1,1,0,0,br.gov.meugovbr
horrível... nao consigo entrar,Ayra Prado,1,1,0,0,br.gov.meugovbr
Atende o que promete,D. Ferino,5,0,0,1,br.gov.meugovbr
Reconhecimento facial não funciona,Rafael Thomé,1,1,0,0,br.gov.meugovbr
"Não funciona, na primeira vez até tava funcionando, dava pra entrar e tentar cadastrar a conta, mas agora, eu não consigo acessar",Harry Sparkle,1,1,0,0,br.gov.meugovbr
Me obrigaram a baixar,Zhein Jiki,1,1,0,0,br.gov.meugovbr
"Eu já tinha usado, agora eu instalei novamente e ele simplismente não funciona! Ele fala que dá erro e nem entra!",JustNaomi,1,1,0,0,br.gov.meugovbr
Porque não consigo baixar no meu Samsung S8plus?,Leia Neves,2,1,0,0,br.gov.meugovbr
