Review,Username,Rating,NegativeRating,NeutralRatings,PositiveFeeling,AppName
"Depois que atualizei para a última versão, o aplicativo parou de mostrar as compras que aconteceram a partir do dia 8 de janeiro. Diz que não foi possível resgatar os eventos mais recentes e pede para verificar minha conexão à internet (que está funcionando perfeitamente). Não consigo nem pedir ajuda pelo chat. Mandei um email informando a respeito do problema mas não obtive resposta. Enfim, estou decepcionado porque um aplicativo que era bug free agora nem funciona mais.",A Google user,1,1,0,0,sentimentos
"Excelente app, UX/UI de respeito 👏",A Google user,5,0,0,1,sentimentos
"Sem palavras, simplesmente o melhor app de banco que já usei.",A Google user,5,0,0,1,sentimentos
"Aplicativo e empresa, excelentes.",A Google user,5,0,0,1,sentimentos
"Um app muito bom, muito funcional e fácil de utilizar, assim como o banco.",A Google user,5,0,0,1,sentimentos
Incrivel continuem assim sempre melhor,A Google user,5,0,0,1,sentimentos
dia oficial do leitor kkkkkk mt bom,A Google user,5,0,0,1,sentimentos
Agora o que falta é integrar com Samsung Pay/Google Pay/Apple Pay rs,A Google user,5,0,0,1,sentimentos
The best 😍❤️,A Google user,5,0,0,1,sentimentos
dia de leitor de release hahaha gostei,A Google user,5,0,0,1,sentimentos
awesome!,A Google user,5,0,0,1,sentimentos
Melhor de todos!,A Google user,5,0,0,1,sentimentos
Como não amar a Nubank? 😍,A Google user,5,0,0,1,sentimentos
"Sempre que precisei de informação adicional me atenderam super bem e rapidamente, esse roxinho e a equipe dele são incríveis !",A Google user,5,0,0,1,sentimentos
melhor banco!,A Google user,5,0,0,1,sentimentos
um banco EXEMPLO pro bando de banco lixo que tinhamos ate entao no brasil no Nubank sou bem tratado e TUDO funciona sem burocracia e custos ! viva a concorrencia,A Google user,5,0,0,1,sentimentos
great,A Google user,5,0,0,1,sentimentos
"Não consigo mais acessar a minha conta desde a última atualização. Já reinstalei 500x e o problema persiste. Fica carregando, infinitamente, e nada acontece.",A Google user,1,1,0,0,sentimentos
sensacional!,A Google user,5,0,0,1,sentimentos
Banco incrível,A Google user,5,0,0,1,sentimentos
"Pede para tirar foto devido o novo dispositivo mas nao sai da tela. Ja reinstalei varias vezes o app mas nao resolve e nao tenho onde conversar com a central de ajuda, pelo app",A Google user,1,1,0,0,sentimentos
Excelente!!!,A Google user,5,0,0,1,sentimentos
Ótimo,A Google user,5,0,0,1,sentimentos
excelente,A Google user,5,0,0,1,sentimentos
"O app funcionava muito bem, até que fiz a última atualização e simplesmente não consigo mais entrar, diz que estou sem conexão, sendo que minha internet está normal. Já desinstalei e instalei novamente e nada de funcionar.",A Google user,2,1,0,0,sentimentos
app com problemas técnicos de entrada na conta,A Google user,1,1,0,0,sentimentos
simples e fácil de usar,A Google user,5,0,0,1,sentimentos
"muito bom, app bem simplificado e transações acompanhadas instantâneamente.",A Google user,5,0,0,1,sentimentos
"Grato pelo bom cartão e ótimo aplicativo, vocês de fato prestam um excelente serviço!",A Google user,5,0,0,1,sentimentos
Otimo aplicativo. Facil de usar.,A Google user,5,0,0,1,sentimentos
O app não funciona após as últimas atualizações.,A Google user,5,0,0,1,sentimentos
Perfeito...o futuro é nubank!!!,A Google user,5,0,0,1,sentimentos
É o melhor serviço de cartão de crédito e banco digital. O app é facil e resolve qualquer coisa.,A Google user,5,0,0,1,sentimentos
Cartão e app ótimos....,A Google user,5,0,0,1,sentimentos
great,A Google user,5,0,0,1,sentimentos
BOM!,A Google user,5,0,0,1,sentimentos
Sugiro que parem com a frescura nos changelogs e que passem a informar de maneira mais detalhada as mudanças. É um aplicativo que lida com meu dinheiro. Estou mais interessado em saber quais bugs foram corrigidos.,A Google user,2,1,0,0,sentimentos
"Péssima experiência de atendimento. Passei o dia tentando pagar adiantado a fatura, fui orientado a fazer de tal forma no atendimento,o que me causou um grande transtorno. Tudo gerado segundo eles pq o app precisava ser atualizado.",A Google user,1,1,0,0,sentimentos
"No geral app é muito bom. Porém seria ótimo se existissem mais opções de bloqueio temporário, ex: bloqueio total, bloqueio somente para compras virtuais nacionais, bloqueio para compras virtuais internacionais ... Ah e muitas vezes as notificações não aparecem (moto g5).",A Google user,4,0,0,1,sentimentos
"Cliente há mais de dois anos e meio. Utilizo apenas o crédito e nunca vi um aplicativo melhor. Dá pra ver onde, quando se comprou algo, bloquear o cartão com um toque, aumentar o limite (até certo ponto) com uma barra deslizante. Simplesmente perfeito.",A Google user,5,0,0,1,sentimentos
"Pra ficar top, só falta a possibilidade de alterar a senha de 4 dígitos do cartão.",A Google user,4,0,0,1,sentimentos
"Melhor cartão,melhor banco, melhor atendimento e sempre com novidades. Muito obrigado mesmo...",A Google user,5,0,0,1,sentimentos
"Tudo perfeito até agora. Como sugestão, poderia utilizar o leitor de digital ao invés de pedir senha para usar o aplicativo.",A Google user,5,0,0,1,sentimentos
"O NuBank ajudou muito, elevou o nível de concorrência. O app ainda não tem bloqueio temporário para compras virtuais. Mas o diferencial é o atendimento, esse não existe na concorrência, muito bom.",A Google user,4,0,0,1,sentimentos
gud app,A Google user,4,0,0,1,sentimentos
Ótimo ganhei um aumento no limite na véspera da virada muito feliz estavam adivinhando que eu precisava de mais crédito pra virada 😝😄 lol thanks Nu🤜🤛👐,A Google user,5,0,0,1,sentimentos
"Ótimo aplicativo bancário. Tão confiável quanto o banco. NuConta (onde o dinheiro rende automaticamente) e Cartão de Crédito (sem anuidade) são serviços fantásticos. Além de outros serviços que estão por vir 🙌 Tudo isso sem anuidade, cobranças indevidas (igual a que outros bancos que se dizem ""grandes"" fazem)... sensacional!! Parabéns a toda equipe NuBank!!",A Google user,5,0,0,1,sentimentos
"A nova versão é horrivel! Muito confusa e o layout roxo incomoda bastante 
usando o app. Saudades do design antigo :'(",A Google user,3,0,1,0,sentimentos
"Eu morro de preguiça de avaliar aqui, mas esse fiz questão. Eu nunca imaginei uma empresa tão parceira, ainda mais trabalhando cm credito. O nubank é INCRÍVEL. Honesto, ágil, atendimento inigualável, tudo que eu precisei valeu a pena. Fora do país a taxa deles é justa, tanto que abandonei meu cartão pré pago, nubank é aceito em todas as lojas e o valor não fica caro. Quando perdi meu cartão, fizeram milagre pra me dar outro a tempo de viajar, me trataram extremamente bem, eu sou fã de carteirinha",A Google user,5,0,0,1,sentimentos
"Ótimo aplicativo. Simples, fácil, intuitivo, interface bonita, bem fluido e raramente dá algum erro.",A Google user,5,0,0,1,sentimentos
Cartão e aplicativo excelentes.,A Google user,5,0,0,1,sentimentos
Hard user e sem arrependimentos.,A Google user,5,0,0,1,sentimentos
"Melhor banco, sem dúvida.",A Google user,5,0,0,1,sentimentos
Melhor banco da vida!,A Google user,5,0,0,1,sentimentos
is fantastic.,A Google user,5,0,0,1,sentimentos
simplesmente perfeito!,A Google user,5,0,0,1,sentimentos
Super satisfeito!,A Google user,5,0,0,1,sentimentos
Simples e eficiente,A Google user,5,0,0,1,sentimentos
excellent,A Google user,5,0,0,1,sentimentos
"Eu não consigo pedir o cartão. Clico em pedir, mas ele só volta pra página inicial do app. Fica em loop. Está acontecendo desde a última atualização.",A Google user,1,1,0,0,sentimentos
Após a atualização o app parou de funcionar e só fica uma janela roxa. (Solução: Funcionou no meu caso -> Desinstale o app e reinstale novamente.),A Google user,5,0,0,1,sentimentos
O melhor,A Google user,5,0,0,1,sentimentos
O App notifica que está desatualizado toda vez que abro apesar de estar na última versão. Já fazem três semanas e não saiu nenhuma atualização pra solucionar isso.,A Google user,4,0,0,1,sentimentos
ok,A Google user,5,0,0,1,sentimentos
Excelente,A Google user,5,0,0,1,sentimentos
Uma grande evolução no mercado de cartões de crédito e agora de débito estou adorando.,A Google user,5,0,0,1,sentimentos
De volta ao topo. Melhor cartão! ❤,A Google user,5,0,0,1,sentimentos
Após a última atualização o app está dando erro e não mostra nenhuma informação.,A Google user,5,0,0,1,sentimentos
Tanto funcionalidades quanto atendimento são excelentes!,A Google user,5,0,0,1,sentimentos
"Como assim vocês corrigem o bug em menos de 24h depois de ter acontecido comigo, vocês são muito fodas!",A Google user,5,0,0,1,sentimentos
Excelente banco digital!,A Google user,5,0,0,1,sentimentos
Muito bom. Ótimo serviço. Atendentes ótimos Podia ser mais fácil de aumentar o limite né. Mas tudo bem,A Google user,5,0,0,1,sentimentos
A burocracia pra ter um cartão de crédito é maior do que a fila de um transplante de órgão. Tem que fazer um sacrifício a Satã pra conseguir um.,A Google user,1,1,0,0,sentimentos
recomendo! excelente App!,A Google user,5,0,0,1,sentimentos
Melhor cartão.,A Google user,5,0,0,1,sentimentos
App perfeito com a qualidade Nubank ! Atendimento diferenciado e muito eficaz! Cada dia mais me surpreendo positivamente com a Nubank. Fico orgulhoso que uma empresa brasileira fornece um serviço tão perfeito. Parabéns !,A Google user,5,0,0,1,sentimentos
"Não tem como não gostar do Nubank, vocês conseguiram unir vários serviços cada vez mais usados numa plataforma limpa e simples, que qualquer um pode usar",A Google user,5,0,0,1,sentimentos
"O app é sempre funcionou muito bem, porém após uma atualização ocorrida ontem a noite, o mesmo parou de funcionar... Consigo efetuar login, mas, logo depois disso, a seguinte mensagem é exibida: ""Unfortunately, Nubank has stopped"". Entrei em contato com a equipe de Suporte hj pela manhã, me informaram que iriam avaliar o problema, mas até o momento não obtive retorno... Preciso acessar o app para realizar algumas operações com a NuConta... Aguardo uma posição...",A Google user,3,0,1,0,sentimentos
"Sempre com o foco na praticidade, o aplicativo consegue alcançar ks objetivos propostos. Amo!",A Google user,5,0,0,1,sentimentos
O aplicativo está crashando ao iniciar.,A Google user,1,1,0,0,sentimentos
melhor cartão q eu já tive. Ps: eu leio a descrição das atualizações do app,A Google user,5,0,0,1,sentimentos
"Melhor companhia bancária, recomendo a todos",A Google user,5,0,0,1,sentimentos
Eu fico emocionado com um aplicativo desses,A Google user,5,0,0,1,sentimentos
Funciona muito bem mas peca em recursos. Principalmente com relação a suporte para métodos de pagamentos por NFC no celular.,A Google user,4,0,0,1,sentimentos
"Parou de funcionar após a última atualização, mandei e-mail para o Nubank relatando o problema é sequer me responderam.",A Google user,1,1,0,0,sentimentos
Tudo perfeito!,A Google user,5,0,0,1,sentimentos
"Estou tendo problemas ao carregar quaisquer informações no App. Todas opções dá uma mensagem de falha na internet, porém, o problema não é da conexão com a internet.",A Google user,1,1,0,0,sentimentos
"Simples, transparente e completo. Perfeito!",A Google user,5,0,0,1,sentimentos
Melhor app de banco e/ou cartão de crédito que já vi.,A Google user,5,0,0,1,sentimentos
Melhor banco! Melhor app! Melhor cartão de crédito ❤️,A Google user,5,0,0,1,sentimentos
Empresa ótima. Sempre prática e atenciosa. Não trocaria por banco algum.,A Google user,5,0,0,1,sentimentos
atendimento rápido e interface intuitiva,A Google user,5,0,0,1,sentimentos
Faz bem o que os outros bancos poderiam fazer e não fazem !,A Google user,5,0,0,1,sentimentos
"Ótimo serviço de suporte ao cliente, além da interface super fácil e prática",A Google user,5,0,0,1,sentimentos
Excelente app. Excelente banco. É incrível!,A Google user,5,0,0,1,sentimentos
"Tem que adaptar pra celulares que tenham notch, meu mi8 pro não está adaptado.",A Google user,3,0,1,0,sentimentos
Ótimo App e cartão de crédito excelente.,A Google user,5,0,0,1,sentimentos
Salvação do povo brasileiro. GLORIA A DEUXXXXX,A Google user,5,0,0,1,sentimentos
App muito prático e atendimento muito atencioso.,A Google user,5,0,0,1,sentimentos
"App bom, porém não permite visualizar extrato de agendamentos ou transferências. Deixou a desejar nesse ponto.",A Google user,3,0,1,0,sentimentos
Prático e eficiente!,A Google user,5,0,0,1,sentimentos
"Não dá pra descrever o que é ter e ser roxinho, seria mais fácil publicar vídeos sobre.",A Google user,5,0,0,1,sentimentos
Melhor que todos concorrentes,A Google user,5,0,0,1,sentimentos
"Qual é o problema de vcs, aplicativo horrível. Tenho que reinstalar toda hora pq diz que não consegue conectar, ridículo.",A Google user,1,1,0,0,sentimentos
"Incrível, sensacional.",A Google user,5,0,0,1,sentimentos
"Amo o nubank, é perfeito, mas gente, porque tiraram a exportação da fatura para o formato CSV na web? 😩 Por favor, voltem com essa funcionalidade, é mto útil pra fazer planilha financeira!!!",A Google user,5,0,0,1,sentimentos
Muito bom.,A Google user,5,0,0,1,sentimentos
Incrível!,A Google user,5,0,0,1,sentimentos
otimo app,A Google user,5,0,0,1,sentimentos
O melhor,A Google user,5,0,0,1,sentimentos
"Ótimo em todos os pontos...Empresa inovadora e surpreendente carinhosa com seus clientes....#Nubank, vai ser tao necessária no mundo como o whats app um dia...o futuro é roxo!!!",A Google user,5,0,0,1,sentimentos
"É o melhor cartão de crédito que já vi no Brasil, principalmente por não conter taxas de manutenção e por ter um suporte tecnológico incrível, com o qual faço uso do SAC pelo app, controlo meu cartão, também pelo app., bloqueando e desbloqueando... enfim, controle total!",A Google user,5,0,0,1,sentimentos
"Meu cartão há muito tempo, até hoje sem reclamações. Está em constante desenvolvimento e melhora, além de ser uma fintech brasileira que me enche de orgulho.",A Google user,5,0,0,1,sentimentos
"ótimo, o melhor",A Google user,5,0,0,1,sentimentos
Amazing Bank,A Google user,5,0,0,1,sentimentos
very good,A Google user,5,0,0,1,sentimentos
